realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
8424,stan,prodaja,33.0,,,,,,Samostalno,2,,33000.0,Beograd,Višnjička banja,https://www.nekretnine.rs/stambeni-objekti/stanovi/visbanja-33m2-vpr-eg/Nk35q86L29zm/
8425,stan,prodaja,30.0,,,,,True,Samostalno,1,,59900.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-hrama-macvanska-30m2-sut-ta-uknj/NkSqAg0sAfp/
8426,stan,prodaja,70.0,,,,,True,Samostalno,3,,65000.0,Beograd,Karaburma,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-70m2-pr-ta-uknj/Nk67fbxXEeD/
8427,stan,prodaja,65.0,1938,,,3,True,Centralno,3,,100000.0,Beograd,Poštanska štedionica,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-zire-65m2-iii-cg-uknj/NkGOJOEFFqc/
8428,stan,prodaja,53.0,1935,,,,True,Centralno,2,,109000.0,Beograd,Slavija,https://www.nekretnine.rs/stambeni-objekti/stanovi/slavija-53m2-pr-cg-uknj/NkdmxluivTt/
8429,stan,prodaja,115.0,,,,1,True,Centralno,4,,275000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-hrama-115m2-i-cg-uknj/Nk2gASzj2th/
8430,stan,prodaja,47.0,,,,,True,Samostalno,2,,62000.0,Beograd,Kalemegdan,https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-glavna-47m2/NkbXJu0QdD9/
8431,stan,prodaja,94.0,2007,,,4,True,Centralno,4,,182000.0,Beograd,Hadžipopovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/hadzipopovac-94m2-iv-cg-uknj/NkjLDdLwf3f/
8432,stan,prodaja,77.0,2012,,,,,Samostalno,3,,69450.0,Beograd,Gradska bolnica,https://www.nekretnine.rs/stambeni-objekti/stanovi/gradska-b-77m2-sut-eg/NkrFOs6PC4F/
8433,stan,prodaja,90.0,,,,5,True,Centralno,4,,250000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/kalemegdan-90m2-v-cg-uknj/NkvBOG4HlBJ/
8434,stan,prodaja,50.0,,,,,True,Centralno,2,,62000.0,Beograd,Novi Beograd Blok 45 (TC Enjub),https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-45-50m2-pr-cg-uknj/Nkwu3KjQlDy/
8435,stan,prodaja,61.0,2017,,,8,True,Centralno,2,,320000.0,Beograd,Sava mala,https://www.nekretnine.rs/stambeni-objekti/stanovi/beograd-na-vodi-61m2-viii-cg-uknj/NkmNfEVBZnq/
8436,stan,prodaja,52.0,1940,,,,True,Centralno,2,,79900.0,Beograd,Centar (uži),https://www.nekretnine.rs/stambeni-objekti/stanovi/skupstina-52m2-sut-cg-uknj/NkVLvkLlLaL/
8437,stan,prodaja,105.0,,,,17,True,Centralno,4,,140000.0,Beograd,Novi Beograd Blok 61,https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-61-105m2-xvii-cg-uknj/NkFgNvGy9v1/
8438,stan,prodaja,44.0,,,,2,True,Centralno,1,,77000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-vilica-44m2-ii-cg-uknj/Nk_47MsRFGh/
8439,stan,prodaja,38.0,,,1,,True,Samostalno,,,100000.0,Beograd,Vračar (Hram),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-djordja-vajferta-38m2/NkEpESaxyjW/
8440,stan,prodaja,88.0,1929,,,1,True,Samostalno,4,,260000.0,Beograd,Andrićev venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/trg-nikole-pasica-88m2-i-ta-uknj/NkPV6AmVq4f/
8442,stan,prodaja,145.0,2007,,,4,True,Centralno,4,,200000.0,Beograd,Gradska bolnica,https://www.nekretnine.rs/stambeni-objekti/stanovi/gradska-b-145m2-iv-cg-uknj/NkytXr73vsd/
8443,stan,prodaja,12.0,,,,,True,Samostalno,1,,24000.0,Beograd,Gundulićev venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-12m2-vpr-ta-uknj/NkZcuuVfpdT/
8444,stan,prodaja,64.0,1970,,,2,True,Samostalno,3,,39900.0,Beograd,Zemun Polje,https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-polje-64m2-ii-ta-uknj/NkVNWSAheo-/
8445,stan,prodaja,56.0,1960,,,2,True,Samostalno,2,,139000.0,Beograd,Slavija,https://www.nekretnine.rs/stambeni-objekti/stanovi/slavija-56m2-ii-eg-uknj/Nk6hG5ROypp/
8446,stan,prodaja,101.0,1980,,,3,True,Centralno,4,,300000.0,Beograd,Slavija,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kneginje-zorke-101m2-iii-cg-uknj/NkT_Ivbggej/
8447,stan,prodaja,67.0,,,,1,True,Centralno,2,,125000.0,Beograd,Novi Beograd Blok 11b,https://www.nekretnine.rs/stambeni-objekti/stanovi/hotel-yu-67m2-i-cg-uknj/NkAeSjhDLDI/
8448,stan,prodaja,76.0,1991,,,4,True,Centralno,3,,169900.0,Beograd,Kneza Miloša ( centar ),https://www.nekretnine.rs/stambeni-objekti/stanovi/klinicki-centar-76m2-iv-cg/Nk9JtEFUzhv/
8449,stan,prodaja,57.0,1960,,,,True,Samostalno,3,,59900.0,Beograd,Centar (uži),https://www.nekretnine.rs/stambeni-objekti/stanovi/lipov-lad-57m2-pr-ta-uknj/NkMjyp4UrFU/
8450,stan,prodaja,110.0,,,,,True,Samostalno,4,,85000.0,Beograd,Zemun Polje,https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-polje-110m2-priptk-eg-uknj/NkTXId1Dx1A/
8451,stan,prodaja,75.0,,,,,True,Samostalno,3,,115000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/tasmajdan-75m2-pr-ta-uknj/NkX0U3GkEPg/
8452,stan,prodaja,70.0,,,,2,,Samostalno,2,,75000.0,Beograd,Karaburma,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-70m2-ii-nr/NkljE_hwqgR/
8453,stan,prodaja,31.0,,,,,,Centralno,1,,95000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/gornji-dorcol-31m2-pr-cg/NkDgX9vnT1x/
8454,stan,prodaja,60.0,,,,3,,Samostalno,2,,65000.0,Beograd,Karaburma,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-60m2-iii-ta/NkwNQtaXRLz/
8455,stan,prodaja,65.0,,,,7,True,Centralno,3,,186000.0,Beograd,Centar (uži),https://www.nekretnine.rs/stambeni-objekti/stanovi/knez-mihailova-65m2-vii-cg-uknj/NkXFeVU3_lR/
8456,stan,prodaja,75.0,1997,,,,True,Centralno,3,,135000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/gornji-dorcol-75m2-pr-cg-uknj/NkOxpWJ9bSJL/
8457,stan,prodaja,35.0,,,,,True,Samostalno,2,,81600.0,Beograd,Cvetni trg,https://www.nekretnine.rs/stambeni-objekti/stanovi/cvetni-trg-35m2-pr-eg-uknj/NkWRN6b3x31/
8458,stan,prodaja,34.0,,,,,,Samostalno,2,,35000.0,Beograd,Karaburma,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-34m2-pr-nr/Nk4JBOxoWhw/
8459,stan,prodaja,75.0,,,,3,True,Centralno,3,,68000.0,Beograd,Galenika,https://www.nekretnine.rs/stambeni-objekti/stanovi/nova-galenika-75m2-iii-cg-uknj/NkPZAZohGVi/
8460,stan,prodaja,77.0,1984,,,20,,"Centralno, Samostalno",3,,86000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/crveni-krst-77m2-xx-tacg/NkRbqZXIQBj/
8461,stan,prodaja,17.0,1932,,,4,True,Samostalno,1,,49900.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-17m2-iv-eg-uknj/NkDGvmEWjyi/
8462,stan,prodaja,25.0,1938,,,,True,Samostalno,1,,33000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kicevska-25m2-ta-uknj/NkrJEgmLZkG/
8463,stan,prodaja,33.0,,,,,True,Samostalno,2,,32000.0,Beograd,Višnjička banja,https://www.nekretnine.rs/stambeni-objekti/stanovi/visbanja-33m2-sut-nr/NkGs4qLGVzi/
8464,stan,prodaja,45.0,1991,,,,,Centralno,2,,45900.0,Beograd,Borča I,https://www.nekretnine.rs/stambeni-objekti/stanovi/borca-45m2-ptk-cg-uknjizen/NkopNdfHkB8/
