realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
9172,stan,prodaja,55.0,,,,,,Samostalno,2,20,13500.0,Beograd,Padinska skela,https://www.nekretnine.rs/stambeni-objekti/stanovi/20-stan-jabucki-rit-id1485/NkwEF6HPElB/
