realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
17727,kuca,izdavanje,420.0,,,,-1,,"Centralno, Klima",13,6,4000.0,Beograd,Vračar (Hram),https://www.nekretnine.rs/stambeni-objekti/kuce/38474-izdavanje-kuca-hram-svetog-save-4000-eur/NkVQoZohfU2/
21256,kuca,izdavanje,600.0,2020,,,,,Klima,5,3,4000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/kuce/porodicna-vila-u-zvezdarskoj-sumi-id1040/Nk1D6P1C2OG/
16174,kuca,izdavanje,330.0,,,,,True,"Centralno, Klima",5,,4000.0,Beograd,Savski venac,https://www.nekretnine.rs/stambeni-objekti/kuce/dedinje-330m2-lux-namestena/NkKa0KtbzXl/
17673,kuca,izdavanje,500.0,,,,-1,,"Samostalno, Klima",12,6,4000.0,Beograd,Dedinje (RTV Pink),https://www.nekretnine.rs/stambeni-objekti/kuce/29024-izdavanje-kuca-dedinje-beli-dvor-4000-eur/Nklu4gnvqbv/
16831,kuca,izdavanje,330.0,,,,,,Centralno,,,4000.0,Beograd,Dedinje (Beli dvor),https://www.nekretnine.rs/stambeni-objekti/kuce/lux-kuca-dedinje/Nk-fpuurksC/
20080,kuca,izdavanje,260.0,,400.0,,,True,Centralno,,,3800.0,Beograd,Senjak,https://www.nekretnine.rs/stambeni-objekti/kuce/senjak-temisvarska-lux-kuca-260m2-plac-4-ara/Nk-VxbQEuqJ/
21500,kuca,izdavanje,220.0,,,,-1,,"Samostalno, Klima",6,4,3800.0,Beograd,Dedinje (RTV Pink),https://www.nekretnine.rs/stambeni-objekti/kuce/41615-izdavanje-kuca-dedinje-3800-eur/NkoLsOxz7FJ/
17678,kuca,izdavanje,353.0,,,,,True,Centralno,5,5,3600.0,Beograd,Dedinje (Beli dvor),https://www.nekretnine.rs/stambeni-objekti/kuce/savski-venac-dedinje-kuca-izdavanje/Nkm4wLcrix8/
20915,kuca,izdavanje,500.0,,,,,,,1,4,3500.0,Beograd,Dušanovac,https://www.nekretnine.rs/stambeni-objekti/kuce/deli-radivoja-kod-ustanicke-id22993/Nk-9I3YfVTf/
16164,kuca,izdavanje,314.18,,,,,True,"Centralno, Klima",,,3500.0,Beograd,Vračar (Hram),https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-na-vracaru-314-m2-7-0/NkmK9EqrccT/
20764,kuca,izdavanje,275.0,,,,,,Klima,10,3,3500.0,Beograd,Centar (uži),https://www.nekretnine.rs/stambeni-objekti/kuce/kapetan-misina-kod-studentskog-trga-id25569/NkKSRaKLf-i/
20907,kuca,izdavanje,400.0,,,,,,,7,,3500.0,Beograd,Dedinje (RTV Pink),https://www.nekretnine.rs/stambeni-objekti/kuce/savski-venac-dedinje-vajara-doke-jovanovica-17-70-400m2-3500eur/NkDa4s1zm7I/
18701,kuca,izdavanje,600.0,,,,-1,,"Samostalno, Klima",5,3,3500.0,Beograd,Zemun (Centar),https://www.nekretnine.rs/stambeni-objekti/kuce/39652-izdavanje-kuca-altina-3500-eur/2097688/
18750,kuca,izdavanje,350.0,,,,-1,,"Samostalno, Klima",10,7,3500.0,Beograd,Lion,https://www.nekretnine.rs/stambeni-objekti/kuce/35232-izdavanje-kuca-lion-3500-eur/1894732/
